Census Tract,BI,PD,MLPD,PPI,PIP_MED,PIP_WL,COMP,COLL,CR,UM,UIM
26097000000,0.5336,0.5336,0.5336,0.6012,0.5210,0.4968,0.6613,0.4968,0.2400,0.5210,0.5210
26097950100,0.5336,0.5336,0.5336,0.6012,0.5210,0.4968,0.6613,0.4968,0.2400,0.5210,0.5210
26097950200,0.5336,0.5336,0.5336,0.6012,0.5210,0.4968,0.6613,0.4968,0.2400,0.5210,0.5210
26097950300,0.5824,0.5824,0.5824,0.6677,0.5719,0.5620,0.6645,0.5585,0.2750,0.6008,0.6008
26097950400,0.5336,0.5336,0.5336,0.6012,0.5210,0.4968,0.6613,0.4968,0.2400,0.5210,0.5210
26097950500,0.5336,0.5336,0.5336,0.6012,0.5210,0.4968,0.6613,0.4968,0.2400,0.5210,0.5210
26099206700,0.7795,0.7795,0.7795,0.8273,0.7204,0.8469,0.7565,0.7894,0.4488,0.7504,0.7504
26099210000,0.7943,0.7943,0.7943,0.8267,0.7260,0.8517,0.7911,0.7915,0.4499,0.7529,0.7529
26099211000,0.7881,0.7881,0.7881,0.8266,0.7165,0.8465,0.7881,0.7881,0.4500,0.7515,0.7515
26099212000,0.7877,0.7877,0.7877,0.8249,0.7173,0.8442,0.7885,0.7866,0.4481,0.7503,0.7503
26099214000,0.7881,0.7881,0.7881,0.8266,0.7179,0.8476,0.7852,0.7902,0.4500,0.7515,0.7515
26099214500,0.7880,0.7880,0.7880,0.8261,0.7170,0.8456,0.7881,0.7877,0.4493,0.7510,0.7510
26099215000,0.7694,0.7694,0.7694,0.8251,0.7164,0.8433,0.7322,0.7876,0.4485,0.7514,0.7514
26099215200,0.7700,0.7700,0.7700,0.8267,0.7169,0.8451,0.7333,0.7884,0.4496,0.7522,0.7522
26099215300,0.7697,0.7697,0.7697,0.8259,0.7168,0.8449,0.7355,0.7866,0.4490,0.7512,0.7512
26099215500,0.7695,0.7695,0.7695,0.8265,0.7162,0.8458,0.7335,0.7878,0.4499,0.7516,0.7516
26099216000,0.7711,0.7711,0.7711,0.8271,0.7182,0.8470,0.7329,0.7895,0.4500,0.7515,0.7515
26099217000,0.7698,0.7698,0.7698,0.8253,0.7168,0.8441,0.7345,0.7867,0.4474,0.7502,0.7502
26099218000,0.7696,0.7696,0.7696,0.8266,0.7165,0.8465,0.7338,0.7881,0.4500,0.7515,0.7515
26099220001,0.8260,0.8260,0.8260,0.8259,0.7874,0.9497,0.6649,0.8647,0.4490,0.7510,0.7510
26099220002,0.8257,0.8257,0.8257,0.8265,0.7881,0.9516,0.6663,0.8656,0.4493,0.7515,0.7515
26099221100,0.8268,0.8268,0.8268,0.8271,0.7885,0.9530,0.6656,0.8665,0.4496,0.7519,0.7519
26099221200,0.8269,0.8269,0.8269,0.8266,0.7885,0.9535,0.6654,0.8668,0.4500,0.7515,0.7515
26099221500,0.8299,0.8299,0.8299,0.8320,0.7917,0.9545,0.6669,0.8688,0.4500,0.7569,0.7569
26099221800,0.8267,0.8267,0.8267,0.8265,0.7882,0.9530,0.6650,0.8668,0.4501,0.7525,0.7525
26099222101,0.8279,0.8279,0.8279,0.8296,0.7895,0.9535,0.6658,0.8675,0.4500,0.7532,0.7532
26099222102,0.8261,0.8261,0.8261,0.8264,0.7874,0.9518,0.6648,0.8659,0.4498,0.7516,0.7516
26099222500,0.8281,0.8281,0.8281,0.8285,0.7897,0.9542,0.6663,0.8679,0.4500,0.7515,0.7515
26099222800,0.8266,0.8266,0.8266,0.8266,0.7881,0.9535,0.6646,0.8669,0.4500,0.7515,0.7515
26099223400,0.8263,0.8263,0.8263,0.8274,0.7882,0.9518,0.6652,0.8659,0.4491,0.7521,0.7521
26099223500,0.8266,0.8266,0.8266,0.8266,0.7881,0.9535,0.6646,0.8669,0.4500,0.7515,0.7515
26099223800,0.8259,0.8259,0.8259,0.8275,0.7874,0.9496,0.6647,0.8653,0.4491,0.7520,0.7520
26099223900,0.8254,0.8254,0.8254,0.8266,0.7879,0.9498,0.6664,0.8645,0.4486,0.7513,0.7513
26099224000,0.8272,0.8272,0.8272,0.8276,0.7887,0.9529,0.6663,0.8668,0.4500,0.7520,0.7520
26099224100,0.8268,0.8268,0.8268,0.8280,0.7886,0.9507,0.6669,0.8666,0.4497,0.7537,0.7537
26099224200,0.8260,0.8260,0.8260,0.8265,0.7875,0.9507,0.6642,0.8653,0.4492,0.7510,0.7510
26099224300,0.8255,0.8255,0.8255,0.8251,0.7865,0.9483,0.6660,0.8639,0.4485,0.7510,0.7510
26099224400,0.8269,0.8269,0.8269,0.8267,0.7891,0.9521,0.6676,0.8657,0.4491,0.7515,0.7515
26099224500,0.8266,0.8266,0.8266,0.8266,0.7881,0.9535,0.6646,0.8669,0.4500,0.7515,0.7515
26099224600,0.8270,0.8270,0.8270,0.8282,0.7887,0.9534,0.6649,0.8671,0.4500,0.7527,0.7527
26099225100,0.8246,0.8246,0.8246,0.8258,0.7867,0.9486,0.6659,0.8647,0.4488,0.7515,0.7515
26099225200,0.8263,0.8263,0.8263,0.8269,0.7881,0.9523,0.6647,0.8671,0.4500,0.7515,0.7515
26099225300,0.8257,0.8257,0.8257,0.8258,0.7871,0.9489,0.6676,0.8636,0.4487,0.7508,0.7508
26099225400,0.8250,0.8250,0.8250,0.8264,0.7861,0.9484,0.6642,0.8654,0.4490,0.7512,0.7512
26099225500,0.8249,0.8249,0.8249,0.8252,0.7869,0.9498,0.6646,0.8643,0.4486,0.7503,0.7503
26099225600,0.8273,0.8273,0.8273,0.8273,0.7886,0.9537,0.6653,0.8672,0.4500,0.7515,0.7515
26099225701,0.8260,0.8260,0.8260,0.8296,0.7889,0.9491,0.6642,0.8643,0.4486,0.7530,0.7530
26099225702,0.8232,0.8232,0.8232,0.8236,0.7863,0.9478,0.6648,0.8617,0.4471,0.7484,0.7484
26099225800,0.8275,0.8275,0.8275,0.8281,0.7887,0.9526,0.6656,0.8672,0.4498,0.7523,0.7523
26099225900,0.8247,0.8247,0.8247,0.8253,0.7868,0.9489,0.6658,0.8636,0.4479,0.7496,0.7496
26099226100,0.8268,0.8268,0.8268,0.8271,0.7882,0.9523,0.6649,0.8667,0.4499,0.7516,0.7516
26099226400,0.8264,0.8264,0.8264,0.8277,0.7872,0.9483,0.6660,0.8652,0.4497,0.7517,0.7517
26099226700,0.8263,0.8263,0.8263,0.8274,0.7880,0.9527,0.6650,0.8666,0.4500,0.7526,0.7526
26099227000,0.8260,0.8260,0.8260,0.8260,0.7874,0.9513,0.6651,0.8660,0.4495,0.7513,0.7513
26099227300,0.8267,0.8267,0.8267,0.8267,0.7881,0.9532,0.6649,0.8668,0.4500,0.7515,0.7515
26099228000,0.9317,0.9317,0.9317,0.9315,0.8678,0.9771,0.7709,0.9099,0.4497,0.7517,0.7517
26099228100,0.9346,0.9346,0.9346,0.9134,0.8546,0.9546,0.7575,0.9008,0.4446,0.7566,0.7566
26099230000,0.9279,0.9279,0.9279,0.9280,0.8651,0.9731,0.7687,0.9062,0.4488,0.7505,0.7505
26099230200,0.9297,0.9297,0.9297,0.9303,0.8658,0.9750,0.7688,0.9080,0.4495,0.7520,0.7520
26099230300,0.9301,0.9301,0.9301,0.9292,0.8666,0.9758,0.7707,0.9077,0.4494,0.7515,0.7515
26099230400,0.9304,0.9304,0.9304,0.9303,0.8661,0.9748,0.7688,0.9082,0.4498,0.7517,0.7517
26099230500,0.9311,0.9311,0.9311,0.9311,0.8669,0.9765,0.7696,0.9092,0.4500,0.7515,0.7515
26099230601,0.9243,0.9243,0.9243,0.9275,0.8615,0.9672,0.7628,0.9050,0.4493,0.7578,0.7578
26099230602,0.9278,0.9278,0.9278,0.9294,0.8640,0.9723,0.7673,0.9075,0.4495,0.7523,0.7523
26099230700,0.9313,0.9313,0.9313,0.9323,0.8675,0.9761,0.7695,0.9097,0.4499,0.7543,0.7543
26099230800,0.9311,0.9311,0.9311,0.9311,0.8669,0.9765,0.7696,0.9092,0.4500,0.7515,0.7515
26099230900,0.9288,0.9288,0.9288,0.9296,0.8654,0.9736,0.7692,0.9074,0.4492,0.7523,0.7523
26099231000,0.9267,0.9267,0.9267,0.9279,0.8636,0.9700,0.7690,0.9048,0.4482,0.7514,0.7514
26099231100,0.9267,0.9267,0.9267,0.9267,0.8636,0.9755,0.7652,0.9074,0.4500,0.7515,0.7515
26099231200,0.9311,0.9311,0.9311,0.9311,0.8669,0.9765,0.7696,0.9092,0.4500,0.7515,0.7515
26099231400,0.9282,0.9282,0.9282,0.9299,0.8641,0.9707,0.7664,0.9075,0.4494,0.7521,0.7521
26099231500,0.9287,0.9287,0.9287,0.9300,0.8654,0.9736,0.7685,0.9073,0.4495,0.7531,0.7531
26099231600,0.9303,0.9303,0.9303,0.9330,0.8669,0.9756,0.7688,0.9089,0.4500,0.7547,0.7547
26099231700,0.9306,0.9306,0.9306,0.9305,0.8663,0.9753,0.7690,0.9085,0.4498,0.7516,0.7516
26099231800,0.9311,0.9311,0.9311,0.9311,0.8669,0.9765,0.7696,0.9092,0.4500,0.7515,0.7515
26099231900,0.9300,0.9300,0.9300,0.9305,0.8663,0.9754,0.7683,0.9087,0.4500,0.7523,0.7523
26099232000,0.9311,0.9311,0.9311,0.9311,0.8669,0.9765,0.7696,0.9092,0.4500,0.7515,0.7515
26099232100,0.9297,0.9297,0.9297,0.9303,0.8661,0.9746,0.7699,0.9080,0.4496,0.7522,0.7522
26099232200,0.9294,0.9294,0.9294,0.9295,0.8659,0.9743,0.7691,0.9073,0.4490,0.7504,0.7504
26099232300,0.9300,0.9300,0.9300,0.9300,0.8670,0.9759,0.7697,0.9080,0.4495,0.7527,0.7527
26099232400,0.9278,0.9278,0.9278,0.9292,0.8638,0.9720,0.7671,0.9069,0.4498,0.7517,0.7517
26099232500,0.9251,0.9251,0.9251,0.9257,0.8618,0.9686,0.7656,0.9050,0.4482,0.7499,0.7499
26099233000,0.9299,0.9299,0.9299,0.9303,0.8660,0.9755,0.7687,0.9089,0.4499,0.7521,0.7521
26099240000,0.8465,0.8465,0.8465,0.8465,0.7881,0.8878,0.7338,0.8465,0.4500,0.7515,0.7515
26099240300,0.8463,0.8463,0.8463,0.8468,0.7884,0.8870,0.7330,0.8460,0.4493,0.7532,0.7532
26099240400,0.8462,0.8462,0.8462,0.8475,0.7880,0.8866,0.7339,0.8462,0.4495,0.7524,0.7524
26099240500,0.8465,0.8465,0.8465,0.8465,0.7881,0.8878,0.7338,0.8465,0.4500,0.7515,0.7515
26099240600,0.8461,0.8461,0.8461,0.8474,0.7887,0.8870,0.7342,0.8457,0.4495,0.7529,0.7529
26099240700,0.8466,0.8466,0.8466,0.8469,0.7887,0.8875,0.7350,0.8464,0.4497,0.7524,0.7524
26099240800,0.8472,0.8472,0.8472,0.8476,0.7893,0.8890,0.7344,0.8472,0.4500,0.7524,0.7524
26099240900,0.8465,0.8465,0.8465,0.8465,0.7881,0.8878,0.7338,0.8465,0.4500,0.7515,0.7515
26099241000,0.8463,0.8463,0.8463,0.8476,0.7889,0.8883,0.7350,0.8465,0.4500,0.7532,0.7532
26099241200,0.8465,0.8465,0.8465,0.8465,0.7881,0.8878,0.7338,0.8465,0.4500,0.7515,0.7515
26099241300,0.8487,0.8487,0.8487,0.8503,0.7909,0.8897,0.7344,0.8483,0.4500,0.7557,0.7557
26099241400,0.8474,0.8474,0.8474,0.8489,0.7894,0.8885,0.7340,0.8473,0.4500,0.7537,0.7537
26099241500,0.8465,0.8465,0.8465,0.8479,0.7887,0.8870,0.7341,0.8458,0.4489,0.7532,0.7532
26099241600,0.8472,0.8472,0.8472,0.8501,0.7895,0.8883,0.7338,0.8472,0.4500,0.7544,0.7544
26099241700,0.8465,0.8465,0.8465,0.8465,0.7881,0.8878,0.7338,0.8465,0.4500,0.7515,0.7515
26099241800,0.8462,0.8462,0.8462,0.8484,0.7883,0.8866,0.7339,0.8464,0.4497,0.7544,0.7544
26099241900,0.8443,0.8443,0.8443,0.8453,0.7870,0.8859,0.7331,0.8444,0.4487,0.7506,0.7506
26099242000,0.8442,0.8442,0.8442,0.8461,0.7857,0.8839,0.7308,0.8458,0.4490,0.7532,0.7532
26099242100,0.8547,0.8547,0.8547,0.8673,0.8058,0.9027,0.7563,0.8613,0.4566,0.7840,0.7840
26099242500,0.8465,0.8465,0.8465,0.8473,0.7884,0.8879,0.7343,0.8467,0.4503,0.7533,0.7533
26099243000,0.8453,0.8453,0.8453,0.8476,0.7887,0.8861,0.7341,0.8460,0.4494,0.7538,0.7538
26099243500,0.8461,0.8461,0.8461,0.8483,0.7883,0.8859,0.7355,0.8459,0.4521,0.7558,0.7558
26099244000,0.8475,0.8475,0.8475,0.8483,0.7894,0.8887,0.7341,0.8473,0.4500,0.7534,0.7534
26099245000,0.9311,0.9311,0.9311,1.0241,0.9765,1.0488,0.8071,1.0000,0.4500,0.7515,0.7515
26099245100,0.9236,0.9236,0.9236,1.0145,0.9623,1.0330,0.8005,0.9859,0.4471,0.7544,0.7544
26099245200,0.9234,0.9234,0.9234,1.0080,0.9594,1.0342,0.8004,0.9860,0.4500,0.7515,0.7515
26099245300,0.9309,0.9309,0.9309,1.0251,0.9760,1.0479,0.8065,0.9993,0.4500,0.7534,0.7534
26099245400,0.9311,0.9311,0.9311,1.0241,0.9765,1.0488,0.8071,1.0000,0.4500,0.7515,0.7515
26099247100,0.8465,0.8465,0.8465,0.8465,0.8071,0.8878,0.7338,0.8465,0.4500,0.7515,0.7515
26099247200,0.8469,0.8469,0.8469,0.8472,0.8074,0.8881,0.7339,0.8468,0.4500,0.7523,0.7523
26099247300,0.8458,0.8458,0.8458,0.8466,0.8069,0.8866,0.7341,0.8460,0.4496,0.7515,0.7515
26099247400,0.8426,0.8426,0.8426,0.8430,0.8048,0.8827,0.7328,0.8413,0.4470,0.7482,0.7482
26099247500,0.8474,0.8474,0.8474,0.8504,0.8108,0.8902,0.7376,0.8479,0.4500,0.7569,0.7569
26099247601,0.8417,0.8417,0.8417,0.8433,0.7993,0.8779,0.7288,0.8379,0.4458,0.7487,0.7487
26099247602,0.8474,0.8474,0.8474,0.8510,0.8086,0.8884,0.7338,0.8474,0.4500,0.7551,0.7551
26099250000,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099250100,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099250200,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099250300,0.9053,0.9053,0.9053,1.1443,0.9052,0.9273,0.7329,0.9047,0.4479,0.9924,0.9924
26099250400,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099250500,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099250600,0.9077,0.9077,0.9077,1.1474,0.9064,0.9301,0.7342,0.9073,0.4500,0.9942,0.9942
26099250700,0.9030,0.9030,0.9030,1.1400,0.9037,0.9213,0.7327,0.9003,0.4459,0.9896,0.9896
26099250800,0.9090,0.9090,0.9090,1.1522,0.9099,0.9318,0.7356,0.9092,0.4500,1.0000,1.0000
26099250900,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099251000,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099251100,0.9086,0.9086,0.9086,1.1507,0.9081,0.9307,0.7338,0.9086,0.4500,0.9977,0.9977
26099251200,0.9061,0.9061,0.9061,1.1450,0.9060,0.9287,0.7347,0.9063,0.4491,0.9935,0.9935
26099251300,0.9075,0.9075,0.9075,1.1500,0.9098,0.9305,0.7447,0.9092,0.4500,1.0000,1.0000
26099251400,0.9065,0.9065,0.9065,1.1485,0.9068,0.9284,0.7337,0.9078,0.4494,0.9977,0.9977
26099251500,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099251600,0.9103,0.9103,0.9103,1.1522,0.9101,0.9324,0.7361,0.9103,0.4495,0.9980,0.9980
26099251700,0.8999,0.8999,0.8999,1.1315,0.8971,0.9247,0.7355,0.8992,0.4476,0.9883,0.9883
26099251800,0.9053,0.9053,0.9053,1.1461,0.9039,0.9251,0.7317,0.9054,0.4483,0.9950,0.9950
26099251900,0.9042,0.9042,0.9042,1.1433,0.9040,0.9265,0.7356,0.9036,0.4479,0.9926,0.9926
26099252000,0.9083,0.9083,0.9083,1.1518,0.9095,0.9308,0.7394,0.9092,0.4500,1.0000,1.0000
26099252100,0.9064,0.9064,0.9064,1.1470,0.9076,0.9311,0.7504,0.9111,0.4532,1.0123,1.0123
26099252200,0.8885,0.8885,0.8885,1.1303,0.8667,0.9034,0.7386,0.8955,0.4512,0.9953,0.9953
26099254000,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099254100,0.9073,0.9073,0.9073,1.1489,0.9087,0.9288,0.7356,0.9066,0.4485,0.9965,0.9965
26099254200,0.9075,0.9075,0.9075,1.1508,0.9079,0.9291,0.7335,0.9070,0.4489,0.9976,0.9976
26099254500,0.9094,0.9094,0.9094,1.1497,0.9095,0.9326,0.7356,0.9097,0.4500,0.9959,0.9959
26099255000,0.9110,0.9110,0.9110,1.1541,0.9113,0.9335,0.7365,0.9108,0.4514,1.0026,1.0026
26099255100,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099255200,0.9056,0.9056,0.9056,1.1440,0.9047,0.9277,0.7314,0.9064,0.4500,0.9925,0.9925
26099255300,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099255400,0.9092,0.9092,0.9092,1.1504,0.9090,0.9313,0.7353,0.9084,0.4500,0.9975,0.9975
26099255500,0.9068,0.9068,0.9068,1.1474,0.9073,0.9270,0.7355,0.9050,0.4477,0.9946,0.9946
26099255600,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099255700,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099255800,0.9081,0.9081,0.9081,1.1497,0.9071,0.9303,0.7344,0.9074,0.4500,0.9956,0.9956
26099255900,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099256000,0.9089,0.9089,0.9089,1.1516,0.9102,0.9322,0.7365,0.9092,0.4500,1.0000,1.0000
26099256100,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099256200,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099256300,0.9097,0.9097,0.9097,1.1485,0.9082,0.9321,0.7346,0.9092,0.4500,0.9944,0.9944
26099256400,0.9017,0.9017,0.9017,1.1399,0.8988,0.9249,0.7320,0.9017,0.4481,0.9928,0.9928
26099256500,0.9028,0.9028,0.9028,1.1455,0.9015,0.9229,0.7318,0.9015,0.4469,0.9930,0.9930
26099256600,0.9102,0.9102,0.9102,1.1436,0.9073,0.9331,0.7354,0.9092,0.4500,0.9889,0.9889
26099256700,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099256800,0.9092,0.9092,0.9092,1.1536,0.9092,0.9311,0.7338,0.9092,0.4500,1.0000,1.0000
26099258000,0.8876,0.8876,0.8876,1.0196,0.9733,0.9960,0.9035,0.9064,0.4495,0.9959,0.9959
26099258100,0.8878,0.8878,0.8878,1.0241,0.9765,1.0000,0.9092,0.9092,0.4500,1.0000,1.0000
26099258200,0.8863,0.8863,0.8863,1.0245,0.9731,0.9952,0.9055,0.9068,0.4489,0.9974,0.9974
26099258300,0.8843,0.8843,0.8843,1.0182,0.9694,0.9918,0.9025,0.9046,0.4484,0.9939,0.9939
26099258400,0.8845,0.8845,0.8845,1.0194,0.9708,0.9934,0.9031,0.9043,0.4479,0.9926,0.9926
26099258500,0.8858,0.8858,0.8858,1.0216,0.9731,0.9967,0.9064,0.9073,0.4491,0.9968,0.9968
26099258600,0.8886,0.8886,0.8886,1.0256,0.9743,0.9985,0.9047,0.9092,0.4500,0.9977,0.9977
26099258700,0.8878,0.8878,0.8878,1.0241,0.9765,1.0000,0.9092,0.9092,0.4500,1.0000,1.0000
26099258800,0.8875,0.8875,0.8875,1.0228,0.9755,0.9993,0.9093,0.9089,0.4500,0.9984,0.9984
26099258900,0.8883,0.8883,0.8883,1.0270,0.9750,0.9985,0.9053,0.9092,0.4500,1.0000,1.0000
26099260000,0.9765,0.9765,0.9765,1.0741,0.9535,1.0000,0.7696,0.9535,0.4500,1.0000,1.0000
26099260100,0.9765,0.9765,0.9765,1.0741,0.9535,1.0000,0.7696,0.9535,0.4500,1.0000,1.0000
26099260200,0.9765,0.9765,0.9765,1.0741,0.9535,1.0000,0.7696,0.9535,0.4500,1.0000,1.0000
26099260300,0.9738,0.9738,0.9738,1.0700,0.9513,0.9973,0.7722,0.9512,0.4493,0.9972,0.9972
26099260400,0.9757,0.9757,0.9757,1.0745,0.9520,0.9989,0.7691,0.9528,0.4500,1.0000,1.0000
26099260600,0.9738,0.9738,0.9738,1.0703,0.9515,0.9960,0.7705,0.9497,0.4482,0.9958,0.9958
26099260700,0.9684,0.9684,0.9684,1.0674,0.9471,0.9906,0.7654,0.9462,0.4478,0.9925,0.9925
26099260800,0.9727,0.9727,0.9727,1.0643,0.9495,0.9946,0.7689,0.9483,0.4467,0.9907,0.9907
26099260900,0.9771,0.9771,0.9771,1.0747,0.9543,1.0009,0.7708,0.9541,0.4507,1.0013,1.0013
26099261000,0.9765,0.9765,0.9765,1.0741,0.9535,1.0000,0.7696,0.9535,0.4500,1.0000,1.0000
26099261100,0.9754,0.9754,0.9754,1.0717,0.9521,0.9988,0.7711,0.9522,0.4495,0.9973,0.9973
26099261200,0.9727,0.9727,0.9727,1.0694,0.9507,0.9954,0.7687,0.9492,0.4479,0.9952,0.9952
26099261300,0.9765,0.9765,0.9765,1.0741,0.9535,1.0000,0.7696,0.9535,0.4500,1.0000,1.0000
26099261400,0.9708,0.9708,0.9708,1.0655,0.9512,1.0014,0.7864,0.9512,0.4523,1.0048,1.0048
26099261500,0.9702,0.9702,0.9702,1.0670,0.9484,0.9939,0.7675,0.9476,0.4492,0.9925,0.9925
26099261600,0.9754,0.9754,0.9754,1.0710,0.9535,0.9989,0.7720,0.9511,0.4490,0.9975,0.9975
26099261700,0.9748,0.9748,0.9748,1.0729,0.9509,0.9982,0.7675,0.9535,0.4500,0.9961,0.9961
26099261800,0.9756,0.9756,0.9756,1.0726,0.9524,0.9993,0.7694,0.9528,0.4500,0.9983,0.9983
26099261900,0.9740,0.9740,0.9740,1.0715,0.9507,0.9968,0.7680,0.9520,0.4495,0.9982,0.9982
26099262000,0.9765,0.9765,0.9765,1.0741,0.9535,1.0000,0.7696,0.9535,0.4500,1.0000,1.0000
26099262100,0.9778,0.9778,0.9778,1.0720,0.9548,1.0021,0.7753,0.9555,0.4486,0.9941,0.9941
26099262200,0.9748,0.9748,0.9748,1.0705,0.9513,0.9996,0.7701,0.9523,0.4506,0.9956,0.9956
26099262300,0.9765,0.9765,0.9765,1.0741,0.9535,1.0000,0.7696,0.9535,0.4500,1.0000,1.0000
26099262400,0.9763,0.9763,0.9763,1.0733,0.9530,0.9999,0.7696,0.9533,0.4500,0.9987,0.9987
26099262500,0.9743,0.9743,0.9743,1.0708,0.9529,0.9981,0.7745,0.9505,0.4504,0.9996,0.9996
26099262600,0.9743,0.9743,0.9743,1.0720,0.9527,0.9975,0.7725,0.9512,0.4491,0.9980,0.9980
26099262700,0.9748,0.9748,0.9748,1.0723,0.9520,0.9979,0.7701,0.9515,0.4493,0.9980,0.9980
26099262800,0.9730,0.9730,0.9730,1.0692,0.9500,0.9975,0.7699,0.9525,0.4500,0.9952,0.9952
26099262900,1.1002,1.1002,1.1002,1.2055,1.1272,1.1878,1.0431,1.0773,0.5958,1.2795,1.2795
26099263200,1.0949,1.0949,1.0949,1.2042,1.1193,1.1738,1.0100,1.0691,0.5862,1.2578,1.2578
26099263400,1.0987,1.0987,1.0987,1.2084,1.1246,1.1794,1.0177,1.0728,0.5906,1.2661,1.2661
26099263500,1.0867,1.0867,1.0867,1.1916,1.1095,1.1616,1.0054,1.0597,0.5832,1.2459,1.2459
26099263600,1.1615,1.1615,1.1615,1.1909,1.1435,1.2222,1.1251,1.1178,0.7138,1.2326,1.2326
26099263700,1.1558,1.1558,1.1558,1.1749,1.1309,1.2092,1.1163,1.1230,0.7197,1.2013,1.2013
26099263800,1.2099,1.2099,1.2099,1.2099,1.1814,1.2690,1.2099,1.1536,0.7881,1.2690,1.2690
26099263900,1.2099,1.2099,1.2099,1.2099,1.1814,1.2690,1.2099,1.1536,0.7881,1.2690,1.2690
26099264000,1.2099,1.2099,1.2099,1.2099,1.1814,1.2690,1.2099,1.1536,0.7881,1.2690,1.2690
26099264200,1.0924,1.0924,1.0924,1.1993,1.1171,1.1751,1.0105,1.0683,0.5882,1.2546,1.2546
26099267600,0.9765,0.9765,0.9765,1.0741,0.9535,1.0000,0.7696,0.9535,0.4500,1.0000,1.0000
26099268000,0.9734,0.9734,0.9734,1.0697,0.9514,0.9978,0.7756,0.9522,0.4510,1.0014,1.0014
26099268100,0.9773,0.9773,0.9773,1.0726,0.9551,1.0009,0.7860,0.9556,0.4510,0.9981,0.9981
26099268200,0.8247,0.8247,0.8247,0.8269,0.7860,0.9457,0.6660,0.8630,0.4482,0.7523,0.7523
26099268300,1.1165,1.1165,1.1165,1.1208,1.1035,1.1607,1.1301,1.0551,0.7068,1.1588,1.1588
26099268400,1.0522,1.0522,1.0522,1.1478,1.0625,1.1134,0.9549,1.0246,0.5501,1.1731,1.1731
26099982300,0.9765,0.9765,0.9765,1.0741,0.9535,1.0000,0.7696,0.9535,0.4500,1.0000,1.0000
26101000100,0.5913,0.5913,0.5913,0.6056,0.6662,0.5375,0.6662,0.5248,0.2418,0.5248,0.5248
26101000200,0.5870,0.5870,0.5870,0.6012,0.6613,0.5336,0.6613,0.5210,0.2400,0.5210,0.5210
26101000300,0.5951,0.5951,0.5951,0.6088,0.6656,0.5478,0.6614,0.5327,0.2471,0.5288,0.5288
26101000400,0.5870,0.5870,0.5870,0.6012,0.6613,0.5336,0.6613,0.5210,0.2400,0.5210,0.5210
26101000500,0.5870,0.5870,0.5870,0.6012,0.6613,0.5336,0.6613,0.5210,0.2400,0.5210,0.5210
26101000600,0.5870,0.5870,0.5870,0.6012,0.6613,0.5336,0.6613,0.5210,0.2400,0.5210,0.5210
26101000700,0.5870,0.5870,0.5870,0.6012,0.6613,0.5336,0.6613,0.5210,0.2400,0.5210,0.5210
26101000800,0.5870,0.5870,0.5870,0.6012,0.6613,0.5336,0.6613,0.5210,0.2400,0.5210,0.5210
26101000900,0.5870,0.5870,0.5870,0.6012,0.6613,0.5336,0.6613,0.5210,0.2400,0.5210,0.5210
26103000100,0.5794,0.5794,0.5794,0.6373,0.5811,0.5224,0.6487,0.5142,0.2688,0.5710,0.5710
26103000200,0.6995,0.6995,0.6995,0.8222,0.6763,0.6705,0.6998,0.6547,0.3240,0.7126,0.7126
26103000300,0.6685,0.6685,0.6685,0.7227,0.6532,0.6297,0.7008,0.6265,0.3245,0.6226,0.6226
26103000400,0.5597,0.5597,0.5597,0.6012,0.5210,0.4968,0.6772,0.4851,0.2400,0.5210,0.5210
