GRID ID,BI_FCTR,COLL_FCTR,COMP_FCTR,LTDPD_FCTR,PD_FCTR,PIP_FCTR,PPI_FCTR
0458208681,0.926,0.9,2.29,0.636,0.959,0.937,0.959
0458208682,0.926,0.9,2.247,0.642,0.959,0.937,0.959
0458208683,0.926,0.9,2.247,0.642,0.939,0.937,0.939
0458208684,0.935,0.9,2.223,0.622,0.969,0.946,0.969
0458208685,0.934,0.9,2.202,0.622,0.968,0.945,0.968
0458208686,0.934,0.909,2.182,0.622,0.968,0.945,0.968
0458208687,0.945,0.9,2.182,0.622,0.958,0.957,0.958
0458208688,0.916,0.9,2.126,0.611,0.929,0.927,0.929
0458208689,0.954,0.909,2.126,0.617,0.968,0.966,0.968
0458208690,0.926,0.909,2.106,0.622,0.939,0.937,0.939
0458208691,0.915,0.909,2.106,0.621,0.928,0.926,0.928
0458208692,0.906,0.9,2.086,0.617,0.919,0.917,0.919
0458208693,0.915,0.9,2.066,0.611,0.928,0.926,0.928
0458208694,0.915,0.909,2.045,0.611,0.928,0.926,0.928
0458208695,0.926,0.909,2.045,0.611,0.939,0.937,0.939
0458208696,0.906,0.9,2.024,0.611,0.919,0.917,0.919
0458208697,0.906,0.9,2.045,0.604,0.919,0.917,0.919
0458208698,0.915,0.9,2.045,0.604,0.928,0.926,0.928
0458208699,0.897,0.9,1.985,0.604,0.91,0.908,0.91
0458208700,0.897,0.909,2.005,0.611,0.91,0.908,0.91
0458208701,0.822,0.875,2.13,0.596,0.834,0.832,0.834
0458208703,0.822,0.875,2.13,0.596,0.852,0.832,0.852
0458208704,0.897,0.909,1.944,0.604,0.93,0.908,0.93
0458208705,0.897,0.9,1.944,0.604,0.91,0.908,0.91
0458208706,0.906,0.9,1.964,0.604,0.919,0.917,0.919
0458208707,0.916,0.9,1.945,0.604,0.929,0.927,0.929
0458208708,0.916,0.874,1.945,0.611,0.949,0.927,0.949
0458208709,0.916,0.874,1.945,0.611,0.949,0.927,0.949
0458208710,0.906,0.882,1.964,0.616,0.938,0.917,0.938
0458208711,0.906,0.883,1.964,0.61,0.938,0.917,0.938
0458208712,0.906,0.891,1.945,0.61,0.938,0.917,0.938
0458208713,0.926,0.882,1.945,0.616,0.959,0.937,0.959
0458208714,0.916,0.883,1.964,0.61,0.949,0.927,0.949
0458208715,0.935,0.874,2.005,0.598,0.969,0.946,0.969
0458208716,0.954,0.883,2.025,0.592,0.989,0.966,0.989
0458208717,0.954,0.883,2.025,0.603,0.989,0.966,0.989
0458208718,0.945,0.874,2.055,0.591,0.958,0.957,0.958
0458208719,0.955,0.883,2.076,0.603,0.99,0.967,0.99
0458208720,0.955,0.883,2.076,0.603,0.99,0.967,0.99
0458208721,0.955,0.874,2.055,0.591,0.99,0.967,0.99
0458208722,0.955,0.874,2.076,0.591,0.99,0.967,0.99
0458208723,0.955,0.874,2.097,0.604,0.99,0.967,0.99
0458208724,0.955,0.883,2.097,0.597,0.99,0.967,0.99
0458208725,0.955,0.883,2.137,0.604,0.99,0.967,0.99
0458208726,0.946,0.874,2.137,0.585,0.98,0.958,0.98
0458208727,0.946,0.866,2.158,0.598,0.98,0.958,0.98
0458208728,0.955,0.874,2.223,0.61,1.01,0.967,1.01
0458208729,0.945,0.883,2.269,0.616,0.979,0.957,0.979
0458208730,0.935,0.866,2.29,0.61,0.969,0.946,0.969
0458208731,0.935,0.866,2.313,0.592,0.989,0.946,0.989
0458208732,0.935,0.866,2.313,0.61,0.989,0.946,0.989
0458208733,0.955,0.875,2.406,0.616,1.01,0.967,1.01
0458208734,0.935,0.874,2.383,0.616,0.989,0.946,0.989
0458208735,0.926,0.866,2.452,0.616,0.98,0.937,0.98
0458208736,0.955,0.866,2.452,0.592,1.01,0.967,1.01
0458208737,0.955,0.866,2.477,0.61,1.01,0.967,1.01
0458208738,0.926,0.866,2.477,0.616,1.01,0.937,1.01
0458208739,0.926,0.857,2.5,0.61,1.01,0.937,1.01
0458208740,0.926,0.857,2.526,0.61,1.01,0.937,1.01
0458208741,0.945,0.866,2.526,0.61,1.03,0.957,1.03
0458208742,0.936,0.866,2.623,0.629,1.02,0.947,1.02
0458208743,0.936,0.866,2.574,0.629,1.02,0.947,1.02
0458208744,0.909,0.849,2.574,0.621,0.992,0.92,0.992
0458208745,0.928,0.857,2.548,0.615,1.012,0.939,1.012
0458208746,0.918,0.849,2.548,0.641,1.001,0.929,1.001
0458208747,0.918,0.849,2.548,0.641,1.001,0.929,1.001
0458208748,0.919,0.857,2.597,0.635,1.01,0.91,1.01
0458208749,0.929,0.849,2.548,0.636,0.992,0.92,0.992
0458208750,0.929,0.857,2.597,0.636,1.021,0.92,1.021
0458208751,0.91,0.857,2.597,0.636,1.001,0.902,1.001
0458208752,0.91,0.849,2.572,0.636,1.001,0.902,1.001
0458208753,0.901,0.849,2.621,0.636,0.99,0.893,0.99
0458208754,0.92,0.849,2.544,0.629,1.009,0.893,1.009
0458208755,0.911,0.849,2.596,0.636,1.0,0.884,1.0
0458208756,0.911,0.849,2.543,0.655,1.0,0.884,1.0
0458208757,0.901,0.849,2.543,0.648,0.99,0.875,0.99
0458208758,0.911,0.849,2.543,0.648,1.0,0.884,1.0
0458208759,0.901,0.824,2.596,0.667,1.008,0.875,1.008
0458208760,0.893,0.824,2.593,0.673,1.0,0.867,1.0
0458208761,0.901,0.824,2.643,0.667,1.008,0.875,1.008
0458208762,0.893,0.824,2.593,0.667,1.0,0.867,1.0
0458208763,0.921,0.824,2.593,0.673,1.0,0.867,1.0
0458208764,0.921,0.824,2.593,0.68,1.0,0.867,1.0
0458208765,0.921,0.824,2.641,0.673,1.0,0.867,1.0
0458208766,0.929,0.824,2.555,0.673,1.008,0.875,1.008
0458208767,0.929,0.824,2.665,0.68,1.008,0.875,1.008
0458208768,0.911,0.824,2.61,0.693,0.989,0.857,0.989
0458208769,0.911,0.824,2.698,0.686,0.989,0.857,0.989
0458208770,0.92,0.824,2.672,0.679,0.998,0.867,0.998
0458208771,0.959,0.824,2.672,0.694,1.041,0.903,1.041
0458208772,0.948,0.832,2.569,0.694,1.028,0.893,1.028
0458208773,0.931,0.824,2.594,0.694,1.01,0.877,1.01
0458208774,0.92,0.832,2.569,0.686,0.998,0.867,0.998
0458208775,0.948,0.832,2.569,0.714,1.028,0.893,1.028
0458208776,0.948,0.832,2.591,0.72,1.028,0.893,1.028
0458208777,0.948,0.824,2.569,0.714,1.028,0.893,1.028
0458208778,0.947,0.824,2.591,0.698,1.027,0.892,1.027
0458208779,0.958,0.816,2.569,0.719,1.04,0.902,1.04
0458208780,0.932,0.816,2.569,0.733,1.011,0.878,1.011
0458208781,0.932,0.839,2.541,0.755,1.011,0.896,1.011
0458208782,0.932,0.824,2.519,0.727,1.011,0.878,1.011
0458208783,0.997,0.847,2.47,0.735,1.082,0.938,1.082
0458208784,0.997,0.83,2.47,0.749,1.082,0.938,1.082
0458208785,0.997,0.847,2.445,0.733,1.082,0.938,1.082
0458208786,0.912,0.828,2.246,0.713,0.99,0.858,0.99
0458208787,0.885,0.828,2.212,0.698,0.96,0.851,0.96
0458208788,0.912,0.828,2.193,0.713,0.99,0.877,0.99
0458208789,0.861,0.826,2.001,0.679,0.908,0.804,0.908
0458208790,0.838,0.826,1.964,0.68,0.883,0.783,0.883
0458208791,0.852,0.826,1.964,0.68,0.898,0.779,0.898
0458208792,0.827,0.826,1.892,0.68,0.898,0.779,0.898
0458208793,0.837,0.826,1.892,0.701,0.882,0.765,0.882
0458208794,0.813,0.826,1.819,0.682,0.856,0.743,0.856
0458208795,0.813,0.834,1.801,0.669,0.856,0.743,0.856
0458208796,0.799,0.834,1.801,0.662,0.842,0.731,0.842
0458208797,0.786,0.826,1.801,0.659,0.828,0.734,0.828
0458208798,0.768,0.826,1.769,0.654,0.81,0.703,0.81
0458208799,0.768,0.826,1.769,0.648,0.81,0.703,0.81
0458208800,0.785,0.826,1.769,0.648,0.827,0.733,0.827
0458208801,0.785,0.826,1.738,0.648,0.827,0.733,0.827
0458208802,0.785,0.826,1.738,0.648,0.827,0.718,0.827
0458208803,0.785,0.826,1.689,0.641,0.827,0.733,0.827
0458208804,0.78,0.826,1.671,0.635,0.822,0.728,0.822
0458208805,0.785,0.834,1.671,0.623,0.827,0.733,0.827
0458208806,0.78,0.818,1.655,0.623,0.822,0.728,0.822
0458208807,0.78,0.843,1.655,0.623,0.822,0.728,0.822
0458208808,0.78,0.843,1.655,0.623,0.822,0.728,0.822
0458208809,0.78,0.843,1.576,0.623,0.822,0.728,0.822
0458208810,0.78,0.835,1.624,0.623,0.822,0.728,0.822
0458208811,0.769,0.835,1.592,0.623,0.811,0.704,0.811
0458208812,0.769,0.843,1.544,0.623,0.811,0.704,0.811
0458208813,0.769,0.843,1.592,0.623,0.811,0.704,0.811
0458208814,0.8,0.802,1.77,0.623,0.843,0.732,0.843
0458308458,0.789,0.863,1.131,0.59,0.825,0.743,0.825
0458308459,0.789,0.863,1.115,0.59,0.825,0.743,0.825
0458308460,0.789,0.863,1.115,0.59,0.825,0.743,0.825
0458308461,0.789,0.863,1.115,0.596,0.825,0.743,0.825
0458308462,0.789,0.863,1.115,0.596,0.825,0.743,0.825
0458308472,0.662,0.792,1.042,0.559,0.712,0.642,0.712
0458308474,0.662,0.792,1.042,0.559,0.712,0.642,0.712
0458308475,0.662,0.792,1.042,0.559,0.712,0.642,0.712
0458308476,0.662,0.792,1.042,0.559,0.712,0.642,0.712
0458308550,0.717,0.918,1.35,0.715,0.802,0.711,0.802
0458308551,0.71,0.918,1.338,0.715,0.794,0.704,0.794
0458308552,0.71,0.918,1.338,0.721,0.794,0.69,0.794
0458308553,0.71,0.918,1.312,0.721,0.794,0.704,0.794
0458308557,0.695,0.918,1.312,0.721,0.78,0.69,0.78
0458308558,0.695,0.918,1.312,0.715,0.78,0.69,0.78
0458308559,0.71,0.918,1.312,0.715,0.78,0.704,0.78
0458308633,0.862,0.832,1.699,0.608,0.894,0.873,0.894
0458308634,0.804,0.856,2.351,0.626,0.834,0.814,0.834
0458308635,0.79,0.856,2.351,0.639,0.819,0.8,0.819
0458308636,0.821,0.856,2.351,0.645,0.868,0.831,0.868
0458308637,0.812,0.856,2.373,0.625,0.841,0.822,0.841
0458308638,0.821,0.856,2.394,0.639,0.851,0.831,0.851
0458308639,0.821,0.865,2.394,0.633,0.851,0.831,0.851
0458308640,0.821,0.865,2.414,0.645,0.868,0.831,0.868
0458308641,0.821,0.856,2.437,0.645,0.868,0.831,0.868
0458308642,0.821,0.856,2.437,0.639,0.868,0.831,0.868
0458308643,0.839,0.865,2.437,0.645,0.868,0.831,0.868
0458308644,0.856,0.865,2.437,0.645,0.887,0.848,0.887
0458308645,0.845,0.857,2.604,0.631,0.895,0.855,0.895
0458308646,0.873,0.857,2.765,0.661,0.924,0.884,0.924
0458308647,0.892,0.866,2.765,0.635,0.924,0.884,0.924
0458308648,0.882,0.866,2.793,0.629,0.933,0.893,0.933
0458308649,0.873,0.857,2.765,0.629,0.924,0.884,0.924
0458308650,0.873,0.857,2.793,0.629,0.924,0.884,0.924
0458308651,0.873,0.866,2.793,0.629,0.924,0.884,0.924
0458308652,0.882,0.866,2.793,0.629,0.933,0.893,0.933
0458308653,0.882,0.866,2.793,0.629,0.933,0.893,0.933
0458308654,0.89,0.866,2.821,0.629,0.941,0.901,0.941
0458308655,0.883,0.866,2.793,0.629,0.934,0.894,0.934
0458308656,0.894,0.875,2.25,0.62,0.945,0.905,0.945
0458308662,0.894,0.875,2.25,0.626,0.945,0.905,0.945
0458308663,0.884,0.875,2.271,0.626,0.935,0.895,0.935
0458308664,0.918,0.9,2.723,0.635,0.971,0.929,0.971
0458308665,0.918,0.9,2.695,0.641,0.971,0.929,0.971
0458308666,0.926,0.9,2.648,0.635,0.98,0.937,0.98
0458308667,0.926,0.9,2.674,0.635,0.98,0.937,0.98
0458308668,0.935,0.9,2.596,0.635,0.989,0.946,0.989
0458308669,0.876,0.875,2.205,0.626,0.927,0.887,0.927
0458308670,0.876,0.875,2.205,0.626,0.908,0.887,0.908
0458308671,0.936,0.9,2.497,0.635,0.99,0.947,0.99
0458308672,0.876,0.875,2.227,0.626,0.908,0.887,0.908
0458308677,0.858,0.875,2.227,0.62,0.89,0.869,0.89
0458308678,0.926,0.9,2.358,0.642,0.959,0.937,0.959
0458308679,0.917,0.9,2.358,0.642,0.95,0.928,0.95
0458308680,0.926,0.9,2.29,0.642,0.959,0.937,0.959
0458308681,0.926,0.9,2.314,0.636,0.959,0.937,0.959
0458308682,0.926,0.9,2.247,0.642,0.939,0.937,0.939
0458308683,0.926,0.9,2.247,0.636,0.939,0.937,0.939
0458308684,0.926,0.9,2.223,0.636,0.939,0.937,0.939
0458308685,0.946,0.909,2.223,0.616,0.98,0.958,0.98
0458308686,0.935,0.909,2.182,0.622,0.948,0.946,0.948
0458308687,0.935,0.9,2.203,0.622,0.969,0.946,0.969
0458308688,0.916,0.9,2.182,0.611,0.929,0.927,0.929
0458308689,0.927,0.927,2.158,0.611,0.94,0.938,0.94
0458308690,0.945,0.909,2.106,0.627,0.958,0.957,0.958
0458308691,0.915,0.909,2.106,0.621,0.928,0.926,0.928
0458308692,0.915,0.909,2.106,0.611,0.928,0.926,0.928
0458308693,0.915,0.9,2.086,0.611,0.928,0.926,0.928
0458308694,0.915,0.909,2.086,0.611,0.928,0.926,0.928
0458308695,0.915,0.909,2.045,0.611,0.928,0.926,0.928
0458308696,0.926,0.909,2.045,0.611,0.939,0.937,0.939
0458308697,0.926,0.9,2.045,0.611,0.939,0.937,0.939
0458308698,0.916,0.9,2.045,0.604,0.929,0.927,0.929
0458308699,0.897,0.9,2.045,0.604,0.91,0.908,0.91
0458308700,0.89,0.9,2.045,0.604,0.903,0.901,0.903
0458308701,0.897,0.9,2.045,0.604,0.93,0.908,0.93
0458308702,0.907,0.9,1.985,0.604,0.939,0.918,0.939
0458308703,0.897,0.909,1.964,0.604,0.93,0.908,0.93
0458308704,0.897,0.909,1.964,0.611,0.93,0.908,0.93
0458308705,0.906,0.882,1.964,0.611,0.938,0.917,0.938
0458308706,0.916,0.882,1.964,0.616,0.949,0.927,0.949
0458308707,0.916,0.891,1.964,0.616,0.949,0.927,0.949
0458308708,0.906,0.882,1.964,0.616,0.938,0.917,0.938
0458308709,0.906,0.891,1.964,0.616,0.938,0.917,0.938
0458308710,0.916,0.891,1.964,0.616,0.949,0.927,0.949
0458308711,0.926,0.891,1.964,0.616,0.959,0.937,0.959
0458308712,0.934,0.883,1.964,0.61,0.968,0.945,0.968
0458308713,0.916,0.874,1.985,0.61,0.949,0.927,0.949
0458308714,0.926,0.874,1.985,0.61,0.959,0.937,0.959
0458308715,0.936,0.874,2.025,0.598,0.97,0.947,0.97
0458308716,0.934,0.874,2.025,0.603,0.968,0.945,0.968
0458308717,0.946,0.882,2.025,0.603,0.98,0.958,0.98
0458308718,0.946,0.883,2.055,0.603,0.98,0.958,0.98
0458308719,0.946,0.874,2.076,0.591,0.98,0.958,0.98
0458308720,0.955,0.874,2.076,0.603,0.99,0.967,0.99
0458308721,0.955,0.883,2.076,0.591,0.99,0.967,0.99
0458308722,0.955,0.874,2.076,0.61,0.99,0.967,0.99
0458308723,0.946,0.874,2.097,0.61,0.98,0.958,0.98
0458308724,0.965,0.883,2.097,0.604,1.0,0.977,1.0
0458308725,0.965,0.883,2.116,0.604,1.0,0.977,1.0
0458308726,0.954,0.874,2.116,0.591,0.989,0.966,0.989
0458308727,0.964,0.874,2.223,0.61,0.999,0.976,0.999
0458308728,0.964,0.874,2.246,0.609,1.02,0.976,1.02
0458308729,0.954,0.874,2.248,0.616,1.009,0.966,1.009
0458308730,0.935,0.866,2.313,0.616,0.989,0.946,0.989
0458308731,0.935,0.866,2.29,0.616,0.989,0.946,0.989
0458308732,0.935,0.874,2.336,0.616,0.989,0.946,0.989
0458308733,0.935,0.874,2.361,0.616,0.989,0.946,0.989
0458308734,0.935,0.866,2.406,0.616,0.989,0.946,0.989
0458308735,0.926,0.866,2.405,0.61,0.98,0.937,0.98
0458308736,0.955,0.866,2.477,0.61,1.01,0.967,1.01
0458308737,0.926,0.866,2.477,0.61,0.98,0.937,0.98
0458308738,0.926,0.866,2.477,0.61,1.01,0.937,1.01
0458308739,0.926,0.866,2.477,0.61,1.01,0.937,1.01
0458308740,0.945,0.866,2.5,0.61,1.03,0.957,1.03
0458308741,0.945,0.866,2.575,0.616,1.03,0.957,1.03
0458308742,0.936,0.866,2.623,0.654,1.02,0.947,1.02
0458308743,0.936,0.866,2.574,0.635,1.02,0.947,1.02
0458308744,0.909,0.849,2.548,0.628,0.992,0.92,0.992
0458308745,0.936,0.857,2.548,0.641,1.02,0.947,1.02
0458308746,0.918,0.857,2.548,0.641,1.001,0.929,1.001
0458308747,0.938,0.849,2.548,0.641,1.001,0.929,1.001
0458308748,0.929,0.857,2.597,0.641,0.992,0.92,0.992
0458308749,0.938,0.857,2.597,0.641,1.001,0.929,1.001
0458308750,0.929,0.857,2.597,0.636,0.992,0.92,0.992
0458308751,0.91,0.857,2.572,0.641,1.001,0.902,1.001
0458308752,0.91,0.849,2.596,0.649,1.001,0.902,1.001
0458308753,0.901,0.849,2.544,0.636,1.009,0.893,1.009
0458308754,0.91,0.849,2.544,0.655,1.001,0.902,1.001
0458308755,0.901,0.824,2.544,0.655,1.009,0.893,1.009
0458308756,0.911,0.849,2.569,0.655,1.0,0.884,1.0
0458308757,0.92,0.849,2.543,0.648,1.009,0.893,1.009
0458308758,0.911,0.824,2.543,0.648,1.0,0.884,1.0
0458308759,0.901,0.824,2.596,0.667,1.008,0.875,1.008
0458308760,0.893,0.824,2.593,0.654,1.0,0.867,1.0
0458308761,0.893,0.824,2.593,0.667,1.0,0.867,1.0
0458308762,0.893,0.824,2.568,0.673,1.0,0.867,1.0
0458308763,0.921,0.824,2.593,0.68,1.0,0.867,1.0
0458308764,0.921,0.824,2.593,0.68,1.0,0.867,1.0
0458308765,0.921,0.824,2.641,0.673,1.0,0.867,1.0
0458308766,0.921,0.824,2.541,0.673,1.0,0.867,1.0
0458308767,0.92,0.824,2.641,0.693,0.998,0.867,0.998
0458308768,0.92,0.824,2.69,0.7,0.998,0.867,0.998
0458308769,0.929,0.824,2.672,0.694,1.008,0.875,1.008
0458308770,0.929,0.824,2.698,0.694,1.008,0.875,1.008
0458308771,0.959,0.824,2.594,0.686,1.041,0.903,1.041
0458308772,0.948,0.824,2.591,0.7,1.028,0.893,1.028
0458308773,0.939,0.824,2.569,0.7,1.019,0.884,1.019
0458308774,0.928,0.824,2.569,0.694,1.007,0.874,1.007
0458308775,0.959,0.816,2.569,0.679,1.041,0.903,1.041
0458308776,0.969,0.824,2.569,0.714,1.052,0.912,1.052
0458308777,0.959,0.832,2.591,0.707,1.041,0.903,1.041
0458308778,0.958,0.832,2.569,0.698,1.04,0.902,1.04
0458308779,0.959,0.824,2.569,0.712,1.041,0.903,1.041
0458308780,0.959,0.824,2.569,0.733,1.041,0.903,1.041
0458308781,0.931,0.847,2.543,0.74,1.01,0.895,1.01
0458308782,0.967,0.847,2.519,0.727,1.05,0.93,1.05
0458308783,0.967,0.847,2.47,0.727,1.05,0.91,1.05
0458308784,0.997,0.83,2.445,0.74,1.082,0.938,1.082
0458308785,0.903,0.845,2.246,0.704,0.98,0.85,0.98
0458308786,0.903,0.828,2.212,0.725,0.98,0.85,0.98
0458308787,0.811,0.826,2.001,0.653,0.88,0.78,0.88
0458308788,0.836,0.826,1.982,0.68,0.908,0.787,0.908
0458308789,0.861,0.826,1.982,0.699,0.908,0.804,0.908
0458308790,0.905,0.828,2.173,0.719,0.954,0.845,0.954
0458308791,0.852,0.826,1.947,0.68,0.898,0.779,0.898
0458308792,0.93,0.828,2.133,0.719,0.98,0.85,0.98
0458308793,0.846,0.834,1.892,0.701,0.892,0.79,0.892
0458308794,0.837,0.826,1.854,0.682,0.882,0.765,0.882
0458308795,0.813,0.834,1.819,0.655,0.856,0.743,0.856
0458308796,0.821,0.826,1.801,0.662,0.865,0.75,0.865
0458308797,0.807,0.826,1.801,0.659,0.85,0.737,0.85
0458308798,0.792,0.826,1.769,0.659,0.835,0.724,0.835
0458308799,0.792,0.834,1.769,0.654,0.835,0.74,0.835
0458308800,0.785,0.834,1.769,0.655,0.827,0.733,0.827
0458308801,0.785,0.826,1.769,0.648,0.827,0.733,0.827
0458308802,0.785,0.826,1.706,0.648,0.827,0.733,0.827
0458308803,0.785,0.826,1.689,0.641,0.827,0.733,0.827
0458308804,0.78,0.826,1.689,0.641,0.822,0.728,0.822
0458308805,0.78,0.826,1.671,0.629,0.822,0.728,0.822
0458308806,0.78,0.826,1.655,0.635,0.822,0.728,0.822
0458308807,0.78,0.835,1.655,0.629,0.822,0.728,0.822
0458308808,0.78,0.835,1.655,0.623,0.822,0.728,0.822
0458308809,0.78,0.843,1.655,0.623,0.822,0.728,0.822
0458308810,0.769,0.818,1.624,0.623,0.811,0.719,0.811
0458308811,0.769,0.818,1.624,0.616,0.811,0.704,0.811
0458308812,0.769,0.843,1.592,0.623,0.811,0.719,0.811
0458308813,0.8,0.786,1.77,0.623,0.843,0.732,0.843
0458408459,0.789,0.863,1.115,0.59,0.825,0.743,0.825
0458408460,0.718,0.817,1.042,0.559,0.751,0.676,0.751
0458408461,0.718,0.817,1.042,0.559,0.751,0.676,0.751
0458408462,0.696,0.808,1.042,0.559,0.727,0.655,0.727
0458408463,0.677,0.808,1.042,0.559,0.707,0.638,0.707
0458408464,0.789,0.863,1.115,0.59,0.825,0.743,0.825
0458408469,0.764,0.846,1.115,0.59,0.798,0.719,0.798
0458408470,0.662,0.808,1.042,0.559,0.692,0.642,0.692
0458408471,0.662,0.808,1.042,0.559,0.712,0.642,0.712
0458408472,0.662,0.792,1.042,0.559,0.692,0.642,0.692
0458408473,0.662,0.792,1.042,0.559,0.712,0.642,0.712
0458408474,0.662,0.792,1.042,0.559,0.712,0.642,0.712
0458408475,0.676,0.792,1.042,0.559,0.728,0.656,0.728
0458408476,0.676,0.792,1.042,0.559,0.707,0.656,0.707
0458408477,0.662,0.792,1.042,0.559,0.692,0.642,0.692
0458408478,0.741,0.846,1.115,0.596,0.775,0.719,0.775
0458408485,0.741,0.846,1.115,0.596,0.775,0.719,0.775
0458408486,0.741,0.846,1.115,0.596,0.775,0.719,0.775
0458408487,0.726,0.846,1.148,0.59,0.775,0.719,0.775
0458408557,0.695,0.918,1.312,0.715,0.765,0.69,0.765
0458408558,0.695,0.918,1.312,0.715,0.765,0.69,0.765
0458408559,0.695,0.918,1.312,0.715,0.78,0.69,0.78
0458408632,0.87,0.832,1.633,0.596,0.902,0.881,0.902
0458408633,0.78,0.856,2.295,0.645,0.809,0.79,0.809
0458408634,0.78,0.856,2.316,0.645,0.809,0.79,0.809
0458408635,0.78,0.856,2.316,0.619,0.809,0.79,0.809
0458408636,0.78,0.856,2.316,0.619,0.809,0.79,0.809
0458408637,0.797,0.856,2.373,0.625,0.809,0.79,0.809
0458408638,0.829,0.856,2.373,0.645,0.859,0.822,0.859
0458408639,0.821,0.865,2.373,0.639,0.851,0.831,0.851
0458408640,0.821,0.865,2.394,0.645,0.851,0.831,0.851
0458408641,0.821,0.856,2.417,0.651,0.868,0.831,0.868
0458408642,0.821,0.865,2.394,0.639,0.851,0.831,0.851
0458408643,0.821,0.865,2.414,0.639,0.868,0.831,0.868
0458408644,0.828,0.865,2.437,0.639,0.875,0.838,0.875
0458408645,0.839,0.857,2.604,0.631,0.888,0.849,0.888
0458408646,0.854,0.857,2.765,0.636,0.903,0.865,0.903
0458408647,0.846,0.857,2.79,0.635,0.896,0.856,0.896
0458408648,0.873,0.866,2.793,0.629,0.924,0.884,0.924
0458408649,0.873,0.857,2.793,0.629,0.924,0.884,0.924
0458408650,0.873,0.857,2.821,0.648,0.924,0.884,0.924
0458408651,0.873,0.883,2.793,0.629,0.924,0.884,0.924
0458408652,0.882,0.892,2.793,0.629,0.933,0.893,0.933
0458408653,0.882,0.866,2.769,0.629,0.933,0.893,0.933
0458408654,0.882,0.857,2.769,0.629,0.933,0.893,0.933
0458408655,0.894,0.875,2.228,0.62,0.945,0.905,0.945
0458408662,0.884,0.875,2.271,0.626,0.935,0.895,0.935
0458408663,0.918,0.9,2.771,0.648,0.971,0.929,0.971
0458408664,0.918,0.9,2.671,0.648,0.971,0.929,0.971
0458408665,0.928,0.9,2.648,0.641,0.982,0.939,0.982
0458408666,0.918,0.9,2.648,0.635,0.971,0.929,0.971
0458408667,0.918,0.9,2.674,0.642,0.971,0.929,0.971
0458408668,0.926,0.9,2.545,0.635,0.98,0.937,0.98
0458408669,0.926,0.9,2.497,0.635,0.98,0.937,0.98
0458408670,0.926,0.9,2.497,0.642,0.98,0.937,0.98
0458408671,0.936,0.9,2.497,0.642,0.97,0.947,0.97
0458408672,0.945,0.9,2.448,0.642,0.979,0.957,0.979
0458408673,0.936,0.9,2.404,0.642,0.97,0.947,0.97
0458408677,0.858,0.875,2.227,0.62,0.89,0.869,0.89
0458408678,0.917,0.9,2.358,0.642,0.95,0.928,0.95
0458408679,0.917,0.9,2.334,0.642,0.95,0.928,0.95
0458408680,0.917,0.9,2.334,0.636,0.95,0.928,0.95
0458408681,0.926,0.9,2.334,0.642,0.959,0.937,0.959
0458408682,0.926,0.9,2.247,0.642,0.959,0.937,0.959
0458408683,0.917,0.9,2.223,0.636,0.95,0.928,0.95
0458408684,0.926,0.9,2.223,0.616,0.939,0.937,0.939
0458408685,0.926,0.9,2.223,0.611,0.939,0.937,0.939
0458408686,0.935,0.909,2.203,0.628,0.948,0.946,0.948
0458408687,0.935,0.909,2.203,0.622,0.969,0.946,0.969
0458408688,0.935,0.9,2.182,0.617,0.948,0.946,0.948
0458408689,0.926,0.936,2.158,0.611,0.939,0.937,0.939
0458408690,0.927,0.909,2.106,0.617,0.94,0.938,0.94
0458408691,0.927,0.909,2.106,0.621,0.94,0.938,0.94
0458408692,0.927,0.909,2.106,0.617,0.94,0.938,0.94
0458408693,0.934,0.909,2.086,0.611,0.947,0.945,0.947
0458408694,0.934,0.9,2.086,0.611,0.947,0.945,0.947
0458408695,0.916,0.909,2.086,0.611,0.929,0.927,0.929
0458408696,0.916,0.909,2.045,0.611,0.929,0.927,0.929
0458408697,0.927,0.909,2.045,0.611,0.94,0.938,0.94
0458408698,0.934,0.909,2.045,0.611,0.947,0.945,0.947
0458408699,0.916,0.9,2.045,0.611,0.929,0.927,0.929
0458408700,0.916,0.9,2.045,0.611,0.949,0.927,0.949
0458408701,0.916,0.874,2.045,0.604,0.949,0.927,0.949
0458408702,0.907,0.9,2.045,0.604,0.939,0.918,0.939
0458408703,0.897,0.9,2.045,0.605,0.93,0.908,0.93
0458408704,0.897,0.9,2.005,0.605,0.93,0.908,0.93
0458408705,0.907,0.874,2.005,0.604,0.939,0.918,0.939
0458408706,0.917,0.874,2.005,0.604,0.95,0.928,0.95
0458408707,0.907,0.874,1.964,0.604,0.939,0.918,0.939
0458408708,0.907,0.874,1.964,0.604,0.939,0.918,0.939
0458408709,0.897,0.874,1.945,0.611,0.93,0.908,0.93
0458408710,0.907,0.874,1.945,0.605,0.939,0.918,0.939
0458408711,0.917,0.882,1.945,0.61,0.95,0.928,0.95
0458408712,0.926,0.883,2.005,0.616,0.939,0.937,0.939
0458408713,0.935,0.882,1.985,0.616,0.948,0.946,0.948
0458408714,0.944,0.874,2.025,0.616,0.978,0.956,0.978
0458408715,0.936,0.874,2.025,0.591,0.97,0.947,0.97
0458408716,0.936,0.883,2.055,0.591,0.97,0.947,0.97
0458408717,0.946,0.891,2.055,0.597,0.98,0.958,0.98
0458408718,0.945,0.874,2.055,0.603,0.979,0.957,0.979
0458408719,0.955,0.874,2.055,0.603,0.99,0.967,0.99
